address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"363 WHITEFIELD DR CAMBRIDGE, VT 05464 ",363,WHITEFIELD DR,CAMBRIDGE,VT,05464,-72.865843,44.651442,50,015,953100,1
"107 UNION ST MORRISTOWN, VT 05661 ",107,UNION ST,MORRISTOWN,VT,05661,-72.596986,44.560405,50,015,953500,3
"30 WILLIAMSON CT CAMBRIDGE, VT 05464 ",30,WILLIAMSON CT,CAMBRIDGE,VT,05464,-72.82784,44.643272,50,015,953100,1
"146 MANSFIELD VIEW RD STOWE, VT 05672 ",146,MANSFIELD VIEW RD,STOWE,VT,05672,-72.653787,44.485381,50,015,953600,2
"1408 BROWN HILL RD ELMORE, VT 05680 ",1408,BROWN HILL RD,ELMORE,VT,05680,-72.446729,44.49471,50,015,953400,1
"90 HIGH POND RD STOWE, VT 05672 ",90,HIGH POND RD,STOWE,VT,05672,-72.724578,44.433994,50,015,953600,3
"1592 VT ROUTE 100 HYDE PARK, VT 05655 ",1592,VT ROUTE 100,HYDE PARK,VT,05655,-72.603349,44.617984,50,015,953300,2
"11 FOURTH ST MORRISTOWN, VT 05661 ",11,FOURTH ST,MORRISTOWN,VT,05661,-72.625619,44.529039,50,015,953500,2
"0 MOSCOW RD STOWE, VT 05672 ",0,MOSCOW RD,STOWE,VT,05672,-72.714579,44.441584,50,015,953600,3
"378 BAIRD RD STOWE, VT 05672 ",378,BAIRD RD,STOWE,VT,05672,-72.676956,44.490068,50,015,953600,1
"260 WARREN RD EDEN, VT 05652 ",260,WARREN RD,EDEN,VT,05652,-72.549585,44.717142,50,015,953000,1
"155 BROWNS DR STOWE, VT 05672 ",155,BROWNS DR,STOWE,VT,05672,-72.643575,44.478401,50,015,953600,2
"146 STAGECOACH RD MORRISTOWN, VT 05661 ",146,STAGECOACH RD,MORRISTOWN,VT,05661,-72.616321,44.573391,50,015,953500,2
"144 E MAIN ST HYDE PARK, VT 05655 ",144,E   MAIN ST,HYDE PARK,VT,05655,-72.611674,44.592785,50,015,953300,2
"559 CADYS FALLS RD MORRISTOWN, VT 05661 ",559,CADYS FALLS RD,MORRISTOWN,VT,05661,-72.615213,44.564577,50,015,953500,2
"2741 E HILL RD EDEN, VT 05653 ",2741,E   HILL RD,EDEN,VT,05653,-72.48314,44.691149,50,015,953000,1
"1119 BALDWIN BROOK RD WOLCOTT, VT 05680 ",1119,BALDWIN BROOK RD,WOLCOTT,VT,05680,-72.481658,44.615657,50,015,953400,1
"271 E MAIN ST HYDE PARK, VT 05655 ",271,E   MAIN ST,HYDE PARK,VT,05655,-72.609539,44.592045,50,015,953300,2
"77 STILL RD JOHNSON, VT 05656 ",77,STILL RD,JOHNSON,VT,05656,-72.689466,44.632236,50,015,953200,2
"1122 HARDWOOD FLATS RD ELMORE, VT 05680 ",1122,HARDWOOD FLATS RD,ELMORE,VT,05680,-72.511867,44.479801,50,015,953400,1
"124 DISH LN STOWE, VT 05672 ",124,DISH LN,STOWE,VT,05672,-72.732064,44.525309,50,015,953600,1
"0 PAUS LN HYDE PARK, VT 05661 ",0,PAUS LN,HYDE PARK,VT,05661,-72.593548,44.586934,50,015,953300,1
"389 BARROWS RD STOWE, VT 05672 ",389,BARROWS RD,STOWE,VT,05672,-72.726959,44.466364,50,015,953600,3
"45 HILLTOP DR JOHNSON, VT 05656 ",45,HILLTOP DR,JOHNSON,VT,05656,-72.663168,44.630314,50,015,953200,2
"75 UPPER PINNACLE RD STOWE, VT 05672 ",75,UPPER PINNACLE RD,STOWE,VT,05672,-72.658711,44.441208,50,015,953600,2
"127 KATY WIN E JOHNSON, VT 05656 ",127,KATY WIN   E,JOHNSON,VT,05656,-72.67447,44.627992,50,015,953200,2
"4765 NORTH WOLCOTT RD WOLCOTT, VT 05680 ",4765,NORTH WOLCOTT RD,WOLCOTT,VT,05680,-72.449403,44.614546,50,015,953400,1
"1295 PUCKER ST STOWE, VT 05672 ",1295,PUCKER ST,STOWE,VT,05672,-72.667303,44.47706,50,015,953600,1
"39 KATY WIN W JOHNSON, VT 05656 ",39,KATY WIN  W,JOHNSON,VT,05656,-72.675258,44.630142,50,015,953200,2
"2159 VT ROUTE 15 E MORRISTOWN, VT 05661 ",2159,VT ROUTE 15  E,MORRISTOWN,VT,05661,-72.553062,44.567507,50,015,953500,1
"86 NORTH RD EDEN, VT 05653 ",86,NORTH RD,EDEN,VT,05653,-72.520629,44.714157,50,015,953000,1
"4200 ELMORE MOUNTAIN RD ELMORE, VT 05661 ",4200,ELMORE MOUNTAIN RD,ELMORE,VT,05661,-72.574238,44.494832,50,015,953400,1
"2446 EAST HILL RD WOLCOTT, VT 05680 ",2446,EAST HILL RD,WOLCOTT,VT,05680,-72.428339,44.569356,50,015,953400,1
"1611 ELMORE MOUNTAIN RD ELMORE, VT 05661 ",1611,ELMORE MOUNTAIN RD,ELMORE,VT,05661,-72.560589,44.526101,50,015,953400,1
"371 MILL ST CAMBRIDGE, VT 05464 ",371,MILL ST,CAMBRIDGE,VT,05464,-72.825555,44.639505,50,015,953100,1
"35 PORTLAND ST MORRISTOWN, VT 05661 ",35,PORTLAND ST,MORRISTOWN,VT,05661,-72.59874,44.562251,50,015,953500,2
"2834 E HILL RD EDEN, VT 05653 ",2834,E   HILL RD,EDEN,VT,05653,-72.483081,44.688714,50,015,953000,1
"80 GEORGE ST MORRISTOWN, VT 05661 ",80,GEORGE ST,MORRISTOWN,VT,05661,-72.595747,44.556321,50,015,953500,3
"78 HILL ST STOWE, VT 05672 ",78,HILL ST,STOWE,VT,05672,-72.691941,44.459948,50,015,953600,2
"5181 NORTH WOLCOTT RD WOLCOTT, VT 05680 ",5181,NORTH WOLCOTT RD,WOLCOTT,VT,05680,-72.445799,44.619585,50,015,953400,1
"146 MOUNTAIN ESTATES DR HYDE PARK, VT 05655 ",146,MOUNTAIN ESTATES DR,HYDE PARK,VT,05655,-72.577966,44.61826,50,015,953300,1
"0 SMALL POND RD MORRISTOWN, VT 05661 ",0,SMALL POND RD,MORRISTOWN,VT,05661,-72.625291,44.509332,50,015,953500,2
"62 GRIMES RD HYDE PARK, VT 05655 ",62,GRIMES RD,HYDE PARK,VT,05655,-72.598587,44.633759,50,015,953300,2
"80 MOUNTAIN VIEW PARK DR JOHNSON, VT 05656 ",80,MOUNTAIN VIEW PARK DR,JOHNSON,VT,05656,-72.611986,44.658529,50,015,953200,2
"16 VT ROUTE 100 HYDE PARK, VT 05655 ",16,VT ROUTE 100,HYDE PARK,VT,05655,-72.615009,44.597385,50,015,953300,2
"112 FAIRWOOD PKWY W MORRISTOWN, VT 05661 ",112,FAIRWOOD PKWY W,MORRISTOWN,VT,05661,-72.583561,44.554968,50,015,953500,3
"3062 MOUNTAIN RD STOWE, VT 05672 ",3062,MOUNTAIN RD,STOWE,VT,05672,-72.728054,44.486045,50,015,953600,1
"154 DEER RUN HTS CAMBRIDGE, VT 05464 ",154,DEER RUN HTS,CAMBRIDGE,VT,05464,-72.822102,44.649187,50,015,953100,1
"1286 CADY HILL RD CAMBRIDGE, VT 05444 ",1286,CADY HILL RD,CAMBRIDGE,VT,05444,-72.892035,44.624245,50,015,953100,2
"2296 VT ROUTE 100C JOHNSON, VT 05656 ",2296,VT ROUTE 100C,JOHNSON,VT,05656,-72.639899,44.649614,50,015,953200,2
"132 SCHOOL ST STOWE, VT 05672 ",132,SCHOOL ST,STOWE,VT,05672,-72.684086,44.463584,50,015,953600,2
"341 WHITCOMB ISLAND RD HYDE PARK, VT 05655 ",341,WHITCOMB ISLAND RD,HYDE PARK,VT,05655,-72.625564,44.638339,50,015,953300,2
"1200 CODDING HOLLOW RD WATERVILLE, VT 05492 ",1200,CODDING HOLLOW RD,WATERVILLE,VT,05492,-72.735691,44.711551,50,015,953000,2
"5624 MOUNTAIN RD STOWE, VT 05672 ",5624,MOUNTAIN RD,STOWE,VT,05672,-72.763402,44.508811,50,015,953600,1
"1184 HARDWOOD FLATS RD ELMORE, VT 05680 ",1184,HARDWOOD FLATS RD,ELMORE,VT,05680,-72.499437,44.486589,50,015,953400,1
"69 MIHEAN DR CAMBRIDGE, VT 05464 ",69,MIHEAN DR,CAMBRIDGE,VT,05464,-72.833078,44.642362,50,015,953100,2
"1247 STOWE HOLLOW RD STOWE, VT 05672 ",1247,STOWE HOLLOW RD,STOWE,VT,05672,-72.675353,44.448678,50,015,953600,2
"475 TANSY HILL RD STOWE, VT 05672 ",475,TANSY HILL RD,STOWE,VT,05672,-72.668755,44.496603,50,015,953600,1
"110 WINTER ST MORRISTOWN, VT 05661 ",110,WINTER ST,MORRISTOWN,VT,05661,-72.600078,44.560199,50,015,953500,3
"397 BERTRAND HILL LN CAMBRIDGE, VT 05464 ",397,BERTRAND HILL LN,CAMBRIDGE,VT,05464,-72.83857,44.663616,50,015,953100,1
"157 SLOBODA RD HYDE PARK, VT 05655 ",157,SLOBODA RD,HYDE PARK,VT,05655,-72.589432,44.599074,50,015,953300,1
"1747 STOWE HOLLOW RD STOWE, VT 05672 ",1747,STOWE HOLLOW RD,STOWE,VT,05672,-72.673151,44.44228,50,015,953600,2
"106 LAGUE RD MORRISTOWN, VT 05661 ",106,LAGUE RD,MORRISTOWN,VT,05661,-72.612968,44.55394,50,015,953500,3
"0 BOG RD BELVIDERE, VT 05442 ",0,BOG RD,BELVIDERE,VT,05442,-72.662596,44.751084,50,015,953000,2
"108 STERLING DR CAMBRIDGE, VT 05464 ",108,STERLING DR,CAMBRIDGE,VT,05464,-72.776208,44.57187,50,015,953100,1
"79 WOODFRED DR HYDE PARK, VT 05655 ",79,WOODFRED DR,HYDE PARK,VT,05655,-72.584195,44.642395,50,015,953300,2
"27 GLEN VALLEY DR CAMBRIDGE, VT 05444 ",27,GLEN VALLEY DR,CAMBRIDGE,VT,05444,-72.896035,44.644343,50,015,953100,2
"882 VT ROUTE 100 EDEN, VT 05652 ",882,VT ROUTE 100,EDEN,VT,05652,-72.581956,44.693739,50,015,953000,1
"984 N HILL RD STOWE, VT 05672 ",984,N  HILL RD,STOWE,VT,05672,-72.701358,44.426346,50,015,953600,2
"235 WORCESTER VIEW LN MORRISTOWN, VT 05661 ",235,WORCESTER VIEW LN,MORRISTOWN,VT,05661,-72.627597,44.513838,50,015,953500,2
"81 CLIFF ST STOWE, VT 05672 ",81,CLIFF ST,STOWE,VT,05672,-72.692132,44.460569,50,015,953600,2
"290 INDUSTRIAL PARK DR MORRISTOWN, VT 05661 ",290,INDUSTRIAL PARK DR,MORRISTOWN,VT,05661,-72.590164,44.571574,50,015,953500,1
"257 FARM HILL RD MORRISTOWN, VT 05661 ",257,FARM HILL RD,MORRISTOWN,VT,05661,-72.651703,44.576304,50,015,953500,2
"744 MARJORIE DR EDEN, VT 05653 ",744,MARJORIE DR,EDEN,VT,05653,-72.526857,44.686742,50,015,953000,1
"1794 CADY HILL RD CAMBRIDGE, VT 05444 ",1794,CADY HILL RD,CAMBRIDGE,VT,05444,-72.892804,44.617236,50,015,953100,2
"46 MUNSON RD HYDE PARK, VT 05655 ",46,MUNSON RD,HYDE PARK,VT,05655,-72.54194,44.602064,50,015,953300,1
"255 SQUARE RD EDEN, VT 05653 ",255,SQUARE RD,EDEN,VT,05653,-72.477205,44.689129,50,015,953000,1
"488 THOMAS LN STOWE, VT 05672 ",488,THOMAS LN,STOWE,VT,05672,-72.686486,44.459493,50,015,953600,2
"3391 MOUNTAIN RD STOWE, VT 05672 ",3391,MOUNTAIN RD,STOWE,VT,05672,-72.732105,44.489165,50,015,953600,3
"79 CROSS RD STOWE, VT 05672 ",79,CROSS RD,STOWE,VT,05672,-72.664016,44.456716,50,015,953600,2
"358 MANSFIELD BASE STOWE, VT 05672 ",358,MANSFIELD BASE,STOWE,VT,05672,-72.78334,44.528602,50,015,953600,3
"90 OLIN DR EDEN, VT 05653 ",90,OLIN DR,EDEN,VT,05653,-72.519662,44.713083,50,015,953000,1
"1801 PUCKER ST STOWE, VT 05672 ",1801,PUCKER ST,STOWE,VT,05672,-72.661954,44.482978,50,015,953600,1
"82 PARK ST STOWE, VT 05672 ",82,PARK ST,STOWE,VT,05672,-72.6857,44.464132,50,015,953600,2
"180 HILLCREST RD STOWE, VT 05672 ",180,HILLCREST RD,STOWE,VT,05672,-72.676726,44.470268,50,015,953600,1
"839 STERLING VIEW RD HYDE PARK, VT 05655 ",839,STERLING VIEW RD,HYDE PARK,VT,05655,-72.63738,44.613164,50,015,953300,2
"668 NEEDLES EYE RD MORRISTOWN, VT 05661 ",668,NEEDLES EYE RD,MORRISTOWN,VT,05661,-72.607571,44.577461,50,015,953500,2
"140 EAGLE LEDGE RD ELMORE, VT 05680 ",140,EAGLE LEDGE RD,ELMORE,VT,05680,-72.460504,44.507612,50,015,953400,1
"3220 STAGECOACH RD MORRISTOWN, VT 05661 ",3220,STAGECOACH RD,MORRISTOWN,VT,05661,-72.637819,44.530616,50,015,953500,2
"133 OWL FARM RD MORRISTOWN, VT 05661 ",133,OWL FARM RD,MORRISTOWN,VT,05661,-72.636034,44.572913,50,015,953500,2
"552 MARJORIE DR EDEN, VT 05653 ",552,MARJORIE DR,EDEN,VT,05653,-72.523867,44.68898,50,015,953000,1
"3063 VT ROUTE 15 CAMBRIDGE, VT 05464 ",3063,VT ROUTE 15,CAMBRIDGE,VT,05464,-72.86696,44.648189,50,015,953100,1
"392 GOULD HL JOHNSON, VT 05656 ",392,GOULD HL,JOHNSON,VT,05656,-72.682779,44.642106,50,015,953200,1
"2838 LOWER PLEASANT VALLEY RD CAMBRIDGE, VT 05444 ",2838,LOWER PLEASANT VALLEY RD,CAMBRIDGE,VT,05444,-72.869657,44.603936,50,015,953100,2
"138 MINE RD JOHNSON, VT 05656 ",138,MINE RD,JOHNSON,VT,05656,-72.634297,44.655173,50,015,953200,1
"1194 BATTLE ROW RD HYDE PARK, VT 05655 ",1194,BATTLE ROW RD,HYDE PARK,VT,05655,-72.619689,44.615001,50,015,953300,2
"985 CENTER RD HYDE PARK, VT 05655 ",985,CENTER RD,HYDE PARK,VT,05655,-72.583592,44.594815,50,015,953300,1
"258 POLLANDER RD CAMBRIDGE, VT 05464 ",258,POLLANDER RD,CAMBRIDGE,VT,05464,-72.828762,44.682956,50,015,953100,1
"147 BEACH RD ELMORE, VT 05657 ",147,BEACH RD,ELMORE,VT,05657,-72.52831,44.541795,50,015,953400,1
"296 WOOD DR JOHNSON, VT 05656 ",296,WOOD DR,JOHNSON,VT,05656,-72.629709,44.649596,50,015,953200,2
"377 STOWEFLAKE MDWS STOWE, VT 05672 ",377,STOWEFLAKE MDWS,STOWE,VT,05672,-72.714708,44.476588,50,015,953600,1
"300 KIDDER FARM LN STOWE, VT 05672 ",300,KIDDER FARM LN,STOWE,VT,05672,-72.605918,44.47607,50,015,953600,2
"28 MUDGET DR HYDE PARK, VT 05655 ",28,MUDGET DR,HYDE PARK,VT,05655,-72.595829,44.675542,50,015,953300,2
"3908 MUD CITY LOOP MORRISTOWN, VT 05661 ",3908,MUD CITY LOOP,MORRISTOWN,VT,05661,-72.674255,44.550893,50,015,953500,2
"195 UPPER HOLLOW RD STOWE, VT 05672 ",195,UPPER HOLLOW RD,STOWE,VT,05672,-72.667773,44.443793,50,015,953600,2
"714 LOWER ELMORE MOUNTAIN RD MORRISTOWN, VT 05661 ",714,LOWER ELMORE MOUNTAIN RD,MORRISTOWN,VT,05661,-72.571706,44.541263,50,015,953500,3
"38 NOLAN RD CAMBRIDGE, VT 05464 ",38,NOLAN RD,CAMBRIDGE,VT,05464,-72.813859,44.650205,50,015,953100,1
"1007 MOUNTAIN RD STOWE, VT 05672 ",1007,MOUNTAIN RD,STOWE,VT,05672,-72.698564,44.47281,50,015,953600,3
"1243 WARREN RD EDEN, VT 05652 ",1243,WARREN RD,EDEN,VT,05652,-72.550143,44.730183,50,015,953000,1
"2437 N CAMBRIDGE RD CAMBRIDGE, VT 05464 ",2437,N   CAMBRIDGE RD,CAMBRIDGE,VT,05464,-72.85975,44.68704,50,015,953100,1
"221 STOWEFLAKE MDWS STOWE, VT 05672 ",221,STOWEFLAKE MDWS,STOWE,VT,05672,-72.712933,44.476214,50,015,953600,1
"4893 NORTH WOLCOTT RD WOLCOTT, VT 05680 ",4893,NORTH WOLCOTT RD,WOLCOTT,VT,05680,-72.447275,44.61556,50,015,953400,1
"0 CEMETERY RD STOWE, VT 05672 ",0,CEMETERY RD,STOWE,VT,05672,-72.681557,44.470348,50,015,953600,1
"17 JERSEY CT MORRISTOWN, VT 05661 ",17,JERSEY CT,MORRISTOWN,VT,05661,-72.606216,44.557255,50,015,953500,3
"3813 STAGECOACH RD MORRISTOWN, VT 05661 ",3813,STAGECOACH RD,MORRISTOWN,VT,05661,-72.637804,44.522779,50,015,953500,2
"493 KING RD ELMORE, VT 05680 ",493,KING RD,ELMORE,VT,05680,-72.500857,44.511711,50,015,953400,1
"64 MOUNTAIN VIEW PARK DR JOHNSON, VT 05656 ",64,MOUNTAIN VIEW PARK DR,JOHNSON,VT,05656,-72.611849,44.658712,50,015,953200,2
"85 THOMAS LN STOWE, VT 05672 ",85,THOMAS LN,STOWE,VT,05672,-72.691968,44.459365,50,015,953600,2
"59 ROCKY LEDGE LN EDEN, VT 05653 ",59,ROCKY LEDGE LN,EDEN,VT,05653,-72.519592,44.711527,50,015,953000,1
"1296 NEBRASKA VALLEY RD STOWE, VT 05672 ",1296,NEBRASKA VALLEY RD,STOWE,VT,05672,-72.758415,44.457054,50,015,953600,3
"2276 WATERBURY RD STOWE, VT 05672 ",2276,WATERBURY RD,STOWE,VT,05672,-72.710288,44.438404,50,015,953600,3
"386 GOLD BROOK CIR STOWE, VT 05672 ",386,GOLD BROOK CIR,STOWE,VT,05672,-72.699337,44.440827,50,015,953600,2
"5191 LAPORTE RD MORRISTOWN, VT 05661 ",5191,LAPORTE RD,MORRISTOWN,VT,05661,-72.631301,44.497858,50,015,953500,2
"44 WHITE BIRCH RD MORRISTOWN, VT 05661 ",44,WHITE BIRCH RD,MORRISTOWN,VT,05661,-72.637539,44.573489,50,015,953500,2
"69 HEMLOCK RD STOWE, VT 05672 ",69,HEMLOCK RD,STOWE,VT,05672,-72.754638,44.510371,50,015,953600,1
"4415 STERLING VALLEY RD STOWE, VT 05672 ",4415,STERLING VALLEY RD,STOWE,VT,05672,-72.71677,44.540559,50,015,953600,1
"66 WINDY KNOB DR HYDE PARK, VT 05655 ",66,WINDY KNOB DR,HYDE PARK,VT,05655,-72.605553,44.633819,50,015,953300,2
"63 SETTLEMENT XING JOHNSON, VT 05656 ",63,SETTLEMENT XING,JOHNSON,VT,05656,-72.615162,44.667282,50,015,953200,1
"1076 HAUL RD STOWE, VT 05672 ",1076,HAUL RD,STOWE,VT,05672,-72.756593,44.488643,50,015,953600,3
"116 MANSFIELD AVE CAMBRIDGE, VT 05444 ",116,MANSFIELD AVE,CAMBRIDGE,VT,05444,-72.876527,44.64306,50,015,953100,2
"3303 VT ROUTE 15 WOLCOTT, VT 05680 ",3303,VT ROUTE 15,WOLCOTT,VT,05680,-72.475259,44.552577,50,015,953400,1
"769 JONES RD HYDE PARK, VT 05655 ",769,JONES RD,HYDE PARK,VT,05655,-72.586641,44.64221,50,015,953300,2
"73 GATES FARM RD ELMORE, VT 05680 ",73,GATES FARM RD,ELMORE,VT,05680,-72.454317,44.509946,50,015,953400,1
"115 DEPOT ST CAMBRIDGE, VT 05464 ",115,DEPOT ST,CAMBRIDGE,VT,05464,-72.831094,44.646184,50,015,953100,2
"265 LANDMARK LN STOWE, VT 05672 ",265,LANDMARK LN,STOWE,VT,05672,-72.726214,44.483926,50,015,953600,1
"616 HOGBACK RD CAMBRIDGE, VT 05656 ",616,HOGBACK RD,CAMBRIDGE,VT,05656,-72.768315,44.674132,50,015,953100,1
"1216 GULF RD WOLCOTT, VT 05680 ",1216,GULF RD,WOLCOTT,VT,05680,-72.475789,44.568789,50,015,953400,1
"63 FAIRWOOD HTS MORRISTOWN, VT 05661 ",63,FAIRWOOD HTS,MORRISTOWN,VT,05661,-72.580612,44.555924,50,015,953500,3
"1072 CLAY HL JOHNSON, VT 05656 ",1072,CLAY HL,JOHNSON,VT,05656,-72.676354,44.652261,50,015,953200,1
"1869 UPPER PLEASANT VALLEY RD CAMBRIDGE, VT 05464 ",1869,UPPER PLEASANT VALLEY RD,CAMBRIDGE,VT,05464,-72.852332,44.623053,50,015,953100,2
"331 WHITE RD EDEN, VT 05652 ",331,WHITE RD,EDEN,VT,05652,-72.58196,44.700021,50,015,953000,1
"46 CLARK AVE JOHNSON, VT 05656 ",46,CLARK AVE,JOHNSON,VT,05656,-72.683363,44.632379,50,015,953200,2
"1513 COLE HILL RD MORRISTOWN, VT 05661 ",1513,COLE HILL RD,MORRISTOWN,VT,05661,-72.655687,44.543886,50,015,953500,2
"445 MANELICKS DR STOWE, VT 05672 ",445,MANELICKS DR,STOWE,VT,05672,-72.649368,44.454667,50,015,953600,2
"0 CINDYS WAY MORRISTOWN, VT 05661 ",0,CINDYS WAY,MORRISTOWN,VT,05661,-72.629098,44.509331,50,015,953500,2
"4088 MOUNTAIN RD STOWE, VT 05672 ",4088,MOUNTAIN RD,STOWE,VT,05672,-72.742082,44.495889,50,015,953600,1
"420 GATES FARM RD ELMORE, VT 05680 ",420,GATES FARM RD,ELMORE,VT,05680,-72.449456,44.513042,50,015,953400,1
"90 VILLAGE GREEN DR STOWE, VT 05672 ",90,VILLAGE GREEN DR,STOWE,VT,05672,-72.707344,44.475207,50,015,953600,1
"77 WILKINS ST MORRISTOWN, VT 05661 ",77,WILKINS ST,MORRISTOWN,VT,05661,-72.599885,44.568902,50,015,953500,1
"209 LANDMARK LN STOWE, VT 05672 ",209,LANDMARK LN,STOWE,VT,05672,-72.72595,44.484323,50,015,953600,1
"2600 E HILL RD EDEN, VT 05653 ",2600,E   HILL RD,EDEN,VT,05653,-72.48607,44.690645,50,015,953000,1
