address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"287 PUMPKIN HILL RD DANVILLE, VT 05828 ",287,PUMPKIN HILL RD,DANVILLE,VT,05828,-72.065321,44.427905,50,005,957600,2
"1301 MORRILL RD DANVILLE, VT 05828 ",1301,MORRILL RD,DANVILLE,VT,05828,-72.146214,44.464739,50,005,957600,1
"96 HASTINGS HL SAINT JOHNSBURY, VT 05819 ",96,HASTINGS HL,SAINT JOHNSBURY,VT,05819,-72.019224,44.425715,50,005,957400,2
"500 LEMAY RD DANVILLE, VT 05873 ",500,LEMAY RD,DANVILLE,VT,05873,-72.197592,44.417575,50,005,957600,1
"69 MOULTON LN HARDWICK, VT 05843 ",69,MOULTON LN,HARDWICK,VT,05843,-72.361819,44.499882,50,005,957700,2
"1349 GREAT RD PEACHAM, VT 05046 ",1349,GREAT RD,PEACHAM,VT,05046,-72.188089,44.277452,50,005,957800,1
"158 OLD WEST RD BARNET, VT 05821 ",158,OLD WEST RD,BARNET,VT,05821,-72.140852,44.310633,50,005,957900,2
"176 EVERGREEN LN BURKE, VT 05871 ",176,EVERGREEN LN,BURKE,VT,05871,-71.974718,44.602398,50,005,957100,1
"398 HALL FARM LN NEWARK, VT 05871 ",398,HALL FARM LN,NEWARK,VT,05871,-71.958336,44.675503,50,005,957000,1
"67 SLATE LN LYNDON, VT 05851 ",67,SLATE LN,LYNDON,VT,05851,-71.997584,44.545932,50,005,957200,2
"8694 VT ROUTE 122 SHEFFIELD, VT 05866 ",8694,VT ROUTE 122,SHEFFIELD,VT,05866,-72.157945,44.670743,50,005,957000,3
"1412 SHEFFIELD RD SUTTON, VT 05867 ",1412,SHEFFIELD RD,SUTTON,VT,05867,-72.053834,44.636896,50,005,957000,1
"189 LAKESIDE DR GROTON, VT 05046 ",189,LAKESIDE DR,GROTON,VT,05046,-72.262146,44.251857,50,005,957800,2
"2271 SCOTT HWY GROTON, VT 05046 ",2271,SCOTT HWY,GROTON,VT,05046,-72.2109,44.216352,50,005,957800,2
"3246 BURKE HOLLOW RD BURKE, VT 05871 ",3246,BURKE HOLLOW RD,BURKE,VT,05871,-71.959284,44.625564,50,005,957100,1
"0 WARDEN RD BARNET, VT 05819 ",0,WARDEN RD,BARNET,VT,05819,-72.084284,44.333615,50,005,957900,2
"25 FARR ST HARDWICK, VT 05843 ",25,FARR ST,HARDWICK,VT,05843,-72.372725,44.501584,50,005,957700,2
"3889 VT ROUTE 232 PEACHAM, VT 05862 ",3889,VT ROUTE 232,PEACHAM,VT,05862,-72.283368,44.32786,50,005,957800,1
"4695 VT ROUTE 15 WALDEN, VT 05873 ",4695,VT ROUTE 15,WALDEN,VT,05873,-72.241418,44.44687,50,005,957000,2
"240 HARVEY MOUNTAIN RD BARNET, VT 05821 ",240,HARVEY MOUNTAIN RD,BARNET,VT,05821,-72.143525,44.303996,50,005,957900,3
"77 HEATH RD LYNDON, VT 05851 ",77,HEATH RD,LYNDON,VT,05851,-72.029913,44.539506,50,005,957300,3
"29 COUTURE FLT LYNDON, VT 05851 ",29,COUTURE FLT,LYNDON,VT,05851,-72.033898,44.543028,50,005,957300,3
"169 LYNDON HEIGHTS DR LYNDON, VT 05851 ",169,LYNDON HEIGHTS DR,LYNDON,VT,05851,-71.992285,44.5594,50,005,957200,2
"1642 NEWARK ST NEWARK, VT 05871 ",1642,NEWARK ST,NEWARK,VT,05871,-71.950219,44.692426,50,005,957000,1
"916 WHITE SCHOOL RD BURKE, VT 05832 ",916,WHITE SCHOOL RD,BURKE,VT,05832,-71.928009,44.619726,50,005,957100,2
"447 PINEHURST ST LYNDON, VT 05851 ",447,PINEHURST ST,LYNDON,VT,05851,-71.995319,44.539747,50,005,957200,2
"5317 KIRBY MOUNTAIN RD KIRBY, VT 05824 ",5317,KIRBY MOUNTAIN RD,KIRBY,VT,05824,-71.913492,44.508309,50,005,957100,2
"428 OLD COUNTY RD N WATERFORD, VT 05819 ",428,OLD COUNTY RD N,WATERFORD,VT,05819,-71.916347,44.400185,50,005,957900,1
"65 CUSHGERLIN RD SAINT JOHNSBURY, VT 05819 ",65,CUSHGERLIN RD,SAINT JOHNSBURY,VT,05819,-71.985825,44.48265,50,005,957500,1
"2761 WALDEN HILL RD DANVILLE, VT 05873 ",2761,WALDEN HILL RD,DANVILLE,VT,05873,-72.185406,44.435449,50,005,957600,1
"5244 BAYLEY HAZEN RD PEACHAM, VT 05873 ",5244,BAYLEY HAZEN RD,PEACHAM,VT,05873,-72.203515,44.387098,50,005,957800,1
"180 ABBEY RD LYNDON, VT 05851 ",180,ABBEY RD,LYNDON,VT,05851,-71.982157,44.546684,50,005,957200,1
"1948 CRAFTSBURY RD HARDWICK, VT 05843 ",1948,CRAFTSBURY RD,HARDWICK,VT,05843,-72.37342,44.544147,50,005,957700,1
"29 EVERGREEN MANOR DR HARDWICK, VT 05843 ",29,EVERGREEN MANOR DR,HARDWICK,VT,05843,-72.370072,44.499633,50,005,957700,2
"543 LEROUX RD WHEELOCK, VT 05851 ",543,LEROUX RD,WHEELOCK,VT,05851,-72.119973,44.538927,50,005,957000,3
"170 BOYNTON AVE SAINT JOHNSBURY, VT 05819 ",170,BOYNTON AVE,SAINT JOHNSBURY,VT,05819,-72.016344,44.426481,50,005,957400,2
"122 STANNARD MOUNTAIN RD WHEELOCK, VT 05851 ",122,STANNARD MOUNTAIN RD,WHEELOCK,VT,05851,-72.136567,44.545667,50,005,957000,3
"1339 CRAFTSBURY RD HARDWICK, VT 05843 ",1339,CRAFTSBURY RD,HARDWICK,VT,05843,-72.374928,44.53554,50,005,957700,1
"1356 BURKE HOLLOW RD BURKE, VT 05832 ",1356,BURKE HOLLOW RD,BURKE,VT,05832,-71.937245,44.606191,50,005,957100,2
"3971 US ROUTE 5 N BARNET, VT 05819 ",3971,US ROUTE 5   N,BARNET,VT,05819,-72.036245,44.37047,50,005,957900,2
"54 HOLLOW VIEW DR KIRBY, VT 05824 ",54,HOLLOW VIEW DR,KIRBY,VT,05824,-71.948031,44.472223,50,005,957100,2
"1139 OLD DUCK POND RD SHEFFIELD, VT 05866 ",1139,OLD DUCK POND RD,SHEFFIELD,VT,05866,-72.134736,44.64573,50,005,957000,3
"3826 US ROUTE 5 N BARNET, VT 05819 ",3826,US ROUTE 5   N,BARNET,VT,05819,-72.03534,44.368536,50,005,957900,2
"1659 TOWER RD BARNET, VT 05819 ",1659,TOWER RD,BARNET,VT,05819,-72.000302,44.348177,50,005,957900,2
"6571 VT ROUTE 18 WATERFORD, VT 05819 ",6571,VT ROUTE 18,WATERFORD,VT,05819,-71.901861,44.354722,50,005,957900,1
"514 MONTGOMERY RD HARDWICK, VT 05836 ",514,MONTGOMERY RD,HARDWICK,VT,05836,-72.317305,44.541415,50,005,957700,1
"6468 VT ROUTE 18 WATERFORD, VT 05819 ",6468,VT ROUTE 18,WATERFORD,VT,05819,-71.905259,44.353992,50,005,957900,1
"237 BATCHELDER RD STANNARD, VT 05842 ",237,BATCHELDER RD,STANNARD,VT,05842,-72.240584,44.568903,50,005,957000,3
"34 GUSS BACK FORTY SHEFFIELD, VT 05866 ",34,GUSS BACK FORTY,SHEFFIELD,VT,05866,-72.120239,44.630203,50,005,957000,3
"222 BREEZY HILL RD SAINT JOHNSBURY, VT 05819 ",222,BREEZY HILL RD,SAINT JOHNSBURY,VT,05819,-72.008157,44.437682,50,005,957500,1
"122 BLUEBIRD LN LYNDON, VT 05851 ",122,BLUEBIRD LN,LYNDON,VT,05851,-71.996597,44.524545,50,005,957200,2
"64 TOUSANT HILL RD STANNARD, VT 05842 ",64,TOUSANT HILL RD,STANNARD,VT,05842,-72.259172,44.544371,50,005,957000,3
"583 SYLVAIN RD SAINT JOHNSBURY, VT 05819 ",583,SYLVAIN RD,SAINT JOHNSBURY,VT,05819,-72.031674,44.461348,50,005,957400,1
"72 PINEHURST ST LYNDON, VT 05851 ",72,PINEHURST ST,LYNDON,VT,05851,-71.996522,44.534731,50,005,957200,2
"2440 SEVERANCE HILL RD SAINT JOHNSBURY, VT 05819 ",2440,SEVERANCE HILL RD,SAINT JOHNSBURY,VT,05819,-71.955769,44.480173,50,005,957500,1
"264 AVENUE A SAINT JOHNSBURY, VT 05819 ",264,AVENUE A,SAINT JOHNSBURY,VT,05819,-72.005322,44.482156,50,005,957500,1
"1219 N DANVILLE RD DANVILLE, VT 05828 ",1219,N   DANVILLE RD,DANVILLE,VT,05828,-72.073234,44.453721,50,005,957600,1
"635 TOWN FOREST RD BARNET, VT 05819 ",635,TOWN FOREST RD,BARNET,VT,05819,-72.031426,44.367817,50,005,957900,2
"0 US ROUTE 2 E DANVILLE, VT 05828 ",0,US ROUTE 2  E,DANVILLE,VT,05828,-72.126478,44.414325,50,005,957600,2
"15 COTTAGE LN BARNET, VT 05821 ",15,COTTAGE LN,BARNET,VT,05821,-72.143792,44.302232,50,005,957900,3
"287 PARK PLACE LN BARNET, VT 05821 ",287,PARK PLACE LN,BARNET,VT,05821,-72.151737,44.275249,50,005,957900,3
"753 BUGBEE CROSSING RD BURKE, VT 05871 ",753,BUGBEE CROSSING RD,BURKE,VT,05871,-71.958589,44.613168,50,005,957100,1
"971 W MAIN ST BARNET, VT 05821 ",971,W   MAIN ST,BARNET,VT,05821,-72.149163,44.308067,50,005,957900,3
"605 RAILROAD ST SAINT JOHNSBURY, VT 05819 ",605,RAILROAD ST,SAINT JOHNSBURY,VT,05819,-72.015398,44.421277,50,005,957400,2
"346 DARLING LN BARNET, VT 05821 ",346,DARLING LN,BARNET,VT,05821,-72.102664,44.268668,50,005,957900,3
"18 SPRING ST SAINT JOHNSBURY, VT 05819 ",18,SPRING ST,SAINT JOHNSBURY,VT,05819,-72.024132,44.419482,50,005,957400,3
"320 SCHOOL ST BURKE, VT 05871 ",320,SCHOOL ST,BURKE,VT,05871,-71.980384,44.646543,50,005,957100,1
"179 S SUNRISE DR GROTON, VT 05046 ",179,S   SUNRISE DR,GROTON,VT,05046,-72.269081,44.27136,50,005,957800,2
"4652 BURKE HOLLOW RD BURKE, VT 05871 ",4652,BURKE HOLLOW RD,BURKE,VT,05871,-71.976243,44.640848,50,005,957100,1
"152 MAYHEW DR SAINT JOHNSBURY, VT 05819 ",152,MAYHEW DR,SAINT JOHNSBURY,VT,05819,-72.004492,44.457319,50,005,957500,1
"2312 NEWARK ST BURKE, VT 05871 ",2312,NEWARK ST,BURKE,VT,05871,-71.952645,44.66802,50,005,957100,1
"72 ROUNDY BROOKE RD BURKE, VT 05871 ",72,ROUNDY BROOKE RD,BURKE,VT,05871,-71.9535,44.616067,50,005,957100,1
"25 EDGEWOOD AVE DANVILLE, VT 05873 ",25,EDGEWOOD AVE,DANVILLE,VT,05873,-72.216405,44.405687,50,005,957600,1
"1480 POWDER SPRING RD GROTON, VT 05046 ",1480,POWDER SPRING RD,GROTON,VT,05046,-72.211955,44.197988,50,005,957800,2
"58 TOWN HWY 16 SHEFFIELD, VT 05866 ",58,TOWN HWY 16,SHEFFIELD,VT,05866,-72.163621,44.656503,50,005,957000,3
"64 MARION AVE SAINT JOHNSBURY, VT 05819 ",64,MARION AVE,SAINT JOHNSBURY,VT,05819,-72.011195,44.417717,50,005,957500,3
"41 BRUSH ST HARDWICK, VT 05843 ",41,BRUSH ST,HARDWICK,VT,05843,-72.366789,44.505039,50,005,957700,1
"342 BAYLEY HAZEN RD PEACHAM, VT 05862 ",342,BAYLEY HAZEN RD,PEACHAM,VT,05862,-72.165508,44.325666,50,005,957800,1
"38 BUFFALO MOUNTAIN RD HARDWICK, VT 05843 ",38,BUFFALO MOUNTAIN RD,HARDWICK,VT,05843,-72.374543,44.495119,50,005,957700,2
"400 HALL FARM LN NEWARK, VT 05871 ",400,HALL FARM LN,NEWARK,VT,05871,-71.958648,44.675069,50,005,957000,1
"382 PARKER RD DANVILLE, VT 05828 ",382,PARKER RD,DANVILLE,VT,05828,-72.100457,44.42967,50,005,957600,2
"406 MOUNT PISGAH RD SAINT JOHNSBURY, VT 05819 ",406,MOUNT PISGAH RD,SAINT JOHNSBURY,VT,05819,-72.006533,44.46453,50,005,957500,1
"0 VERMONT AVE HARDWICK, VT 05843 ",0,VERMONT AVE,HARDWICK,VT,05843,-72.358247,44.506736,50,005,957700,1
"200 CHOCOLATE MOOSE LN LYNDON, VT 05851 ",200,CHOCOLATE MOOSE LN,LYNDON,VT,05851,-72.018677,44.527056,50,005,957300,3
"2132 ONEIDA RD DANVILLE, VT 05828 ",2132,ONEIDA RD,DANVILLE,VT,05828,-72.175708,44.394813,50,005,957600,2
"485 GREEN BAY LOOP PEACHAM, VT 05862 ",485,GREEN BAY LOOP,PEACHAM,VT,05862,-72.200152,44.293473,50,005,957800,1
"0 BOULDER BEACH RD GROTON, VT 05046 ",0,BOULDER BEACH RD,GROTON,VT,05046,-72.262304,44.277448,50,005,957800,2
"1767 N DANVILLE RD DANVILLE, VT 05828 ",1767,N   DANVILLE RD,DANVILLE,VT,05828,-72.06439,44.449538,50,005,957600,1
"1768 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",1768,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.014978,44.457634,50,005,957500,1
"33 WHEELOCK RD DANVILLE, VT 05828 ",33,WHEELOCK RD,DANVILLE,VT,05828,-72.119569,44.496425,50,005,957600,1
"67 CLARK PL WALDEN, VT 05836 ",67,CLARK PL,WALDEN,VT,05836,-72.287427,44.500767,50,005,957000,2
"1771 NEWARK ST NEWARK, VT 05871 ",1771,NEWARK ST,NEWARK,VT,05871,-71.954432,44.694574,50,005,957000,1
"261 SUNSET DR SAINT JOHNSBURY, VT 05819 ",261,SUNSET DR,SAINT JOHNSBURY,VT,05819,-72.011849,44.411649,50,005,957500,3
"46 OAKWOOD LN LYNDON, VT 05851 ",46,OAKWOOD LN,LYNDON,VT,05851,-71.995381,44.573892,50,005,957300,1
"1183 SLACK ST PEACHAM, VT 05873 ",1183,SLACK ST,PEACHAM,VT,05873,-72.188226,44.354089,50,005,957800,1
"1114 BRUCE BADGER MEML HWY DANVILLE, VT 05828 ",1114,BRUCE BADGER MEML HWY,DANVILLE,VT,05828,-72.141921,44.436201,50,005,957600,1
"4586 VT ROUTE 122 SHEFFIELD, VT 05866 ",4586,VT ROUTE 122,SHEFFIELD,VT,05866,-72.125664,44.621524,50,005,957000,3
"8 CHESLEY HILL RD SHEFFIELD, VT 05866 ",8,CHESLEY HILL RD,SHEFFIELD,VT,05866,-72.114845,44.601904,50,005,957000,3
"2482 OLD SILO RD BARNET, VT 05819 ",2482,OLD SILO RD,BARNET,VT,05819,-72.025019,44.354757,50,005,957900,2
"1506 CREAMERY RD RYEGATE, VT 05069 ",1506,CREAMERY RD,RYEGATE,VT,05069,-72.143782,44.190211,50,005,957800,3
"49 W CHURCH ST HARDWICK, VT 05843 ",49,W   CHURCH ST,HARDWICK,VT,05843,-72.36602,44.506091,50,005,957700,1
"36 MONASH RD BURKE, VT 05832 ",36,MONASH RD,BURKE,VT,05832,-71.931219,44.595012,50,005,957100,2
"1931 W BARNET RD BARNET, VT 05821 ",1931,W  BARNET RD,BARNET,VT,05821,-72.091443,44.309072,50,005,957900,3
"1778 HARDWICK ST HARDWICK, VT 05836 ",1778,HARDWICK ST,HARDWICK,VT,05836,-72.299198,44.550695,50,005,957700,1
"0 FERGUSON RD BARNET, VT 05821 ",0,FERGUSON RD,BARNET,VT,05821,-72.100085,44.314245,50,005,957900,2
"29 HILL ST DANVILLE, VT 05828 ",29,HILL ST,DANVILLE,VT,05828,-72.140446,44.411915,50,005,957600,1
"3147 SYMES POND RD RYEGATE, VT 05042 ",3147,SYMES POND RD,RYEGATE,VT,05042,-72.084038,44.253955,50,005,957800,3
"375 HASTINGS HILL RD DANVILLE, VT 05828 ",375,HASTINGS HILL RD,DANVILLE,VT,05828,-72.127953,44.37523,50,005,957600,2
"78 RUFF HILL RD GROTON, VT 05046 ",78,RUFF HILL RD,GROTON,VT,05046,-72.219728,44.218279,50,005,957800,2
"517 KIVIMAE RD SHEFFIELD, VT 05866 ",517,KIVIMAE RD,SHEFFIELD,VT,05866,-72.08391,44.646602,50,005,957000,3
"2620 CENTER RD HARDWICK, VT 05843 ",2620,CENTER RD,HARDWICK,VT,05843,-72.328686,44.538163,50,005,957700,1
"1478 WALDEN HILL RD DANVILLE, VT 05828 ",1478,WALDEN HILL RD,DANVILLE,VT,05828,-72.164304,44.425859,50,005,957600,1
"188 MEMORY LN WALDEN, VT 05836 ",188,MEMORY LN,WALDEN,VT,05836,-72.217121,44.504871,50,005,957000,2
"97 SUGAR MAPLE RD LYNDON, VT 05851 ",97,SUGAR MAPLE RD,LYNDON,VT,05851,-71.957043,44.522662,50,005,957200,1
"398 BAYLEY HAZEN RD PEACHAM, VT 05862 ",398,BAYLEY HAZEN RD,PEACHAM,VT,05862,-72.167663,44.325803,50,005,957800,1
"99 SILVER RD STANNARD, VT 05836 ",99,SILVER RD,STANNARD,VT,05836,-72.212176,44.532883,50,005,957000,3
"34 POPLAR LN LYNDON, VT 05851 ",34,POPLAR LN,LYNDON,VT,05851,-71.993127,44.573303,50,005,957300,1
"2104 E BURKE RD LYNDON, VT 05851 ",2104,E   BURKE RD,LYNDON,VT,05851,-71.96486,44.558359,50,005,957200,1
"176 BROOK HILL RD BARNET, VT 05819 ",176,BROOK HILL RD,BARNET,VT,05819,-72.065228,44.350035,50,005,957900,2
"1584 S BAYLEY HAZEN RD RYEGATE, VT 05069 ",1584,S   BAYLEY HAZEN RD,RYEGATE,VT,05069,-72.092248,44.188024,50,005,957800,3
"0 VT ROUTE 15 WALDEN, VT 05843 ",0,VT ROUTE 15,WALDEN,VT,05843,-72.261568,44.455163,50,005,957000,2
"3610 US ROUTE 5 SUTTON, VT 05867 ",3610,US ROUTE 5,SUTTON,VT,05867,-72.031227,44.677666,50,005,957000,1
"1203 BRIDGMAN HILL RD HARDWICK, VT 05843 ",1203,BRIDGMAN HILL RD,HARDWICK,VT,05843,-72.352421,44.525711,50,005,957700,1
"1118 MOUNTAINVIEW RD HARDWICK, VT 05836 ",1118,MOUNTAINVIEW RD,HARDWICK,VT,05836,-72.306229,44.501575,50,005,957700,1
"5661 VT ROUTE 122 SHEFFIELD, VT 05866 ",5661,VT ROUTE 122,SHEFFIELD,VT,05866,-72.140483,44.632435,50,005,957000,3
"1501 COLES POND RD DANVILLE, VT 05828 ",1501,COLES POND RD,DANVILLE,VT,05828,-72.152605,44.474274,50,005,957600,1
"1616 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",1616,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.016033,44.455609,50,005,957500,2
"656 WEST SHORE DR GROTON, VT 05046 ",656,WEST SHORE DR,GROTON,VT,05046,-72.26836,44.263877,50,005,957800,2
"1116 NEWARK POND RD NEWARK, VT 05871 ",1116,NEWARK POND RD,NEWARK,VT,05871,-71.974543,44.723614,50,005,957000,1
"417 CLIFF ST SAINT JOHNSBURY, VT 05819 ",417,CLIFF ST,SAINT JOHNSBURY,VT,05819,-72.022673,44.425022,50,005,957400,1
"412 PORTLAND ST SAINT JOHNSBURY, VT 05819 ",412,PORTLAND ST,SAINT JOHNSBURY,VT,05819,-72.007402,44.420343,50,005,957500,3
"8205 VT ROUTE 122 SHEFFIELD, VT 05866 ",8205,VT ROUTE 122,SHEFFIELD,VT,05866,-72.162674,44.663113,50,005,957000,3
"410 HOOPER HILL RD GROTON, VT 05046 ",410,HOOPER HILL RD,GROTON,VT,05046,-72.176892,44.230305,50,005,957800,2
"499 SUMMERHILL RD WALDEN, VT 05843 ",499,SUMMERHILL RD,WALDEN,VT,05843,-72.268998,44.477375,50,005,957000,2
"1014 LIBBY RD LYNDON, VT 05851 ",1014,LIBBY RD,LYNDON,VT,05851,-72.045385,44.504748,50,005,957300,3
"209 SUNSET DR SAINT JOHNSBURY, VT 05819 ",209,SUNSET DR,SAINT JOHNSBURY,VT,05819,-72.011533,44.412442,50,005,957500,3
"1714 VERTICAL MILE RD WHEELOCK, VT 05851 ",1714,VERTICAL MILE RD,WHEELOCK,VT,05851,-72.102692,44.568474,50,005,957000,3
"38 RUSSELL AVE SAINT JOHNSBURY, VT 05819 ",38,RUSSELL AVE,SAINT JOHNSBURY,VT,05819,-72.012666,44.43089,50,005,957500,2
"71 WESTVILLE RD GROTON, VT 05046 ",71,WESTVILLE RD,GROTON,VT,05046,-72.243644,44.217336,50,005,957800,2
"2 BIG DEER SFH GROTON, VT 05046 ",2,BIG DEER SFH,GROTON,VT,05046,-72.269039,44.287346,50,005,957800,2
"37 DEER RUN LN LYNDON, VT 05851 ",37,DEER RUN LN,LYNDON,VT,05851,-71.983004,44.548122,50,005,957200,1
"1436 NOYESTAR RD WALDEN, VT 05843 ",1436,NOYESTAR RD,WALDEN,VT,05843,-72.22783,44.468475,50,005,957000,2
"74 DUNE WAY LYNDON, VT 05851 ",74,DUNE WAY,LYNDON,VT,05851,-71.989491,44.575456,50,005,957300,1
"97 WALDEN MOUNTAIN RD WALDEN, VT 05873 ",97,WALDEN MOUNTAIN RD,WALDEN,VT,05873,-72.16554,44.483562,50,005,957000,2
"946 HUBBARD HILL RD LYNDON, VT 05851 ",946,HUBBARD HILL RD,LYNDON,VT,05851,-72.060022,44.566919,50,005,957300,3
"1243 SCOTT HWY GROTON, VT 05046 ",1243,SCOTT HWY,GROTON,VT,05046,-72.19321,44.209752,50,005,957800,2
"440 RAKE FACTORY RD PEACHAM, VT 05821 ",440,RAKE FACTORY RD,PEACHAM,VT,05821,-72.108714,44.354769,50,005,957800,1
"325 VT ROUTE 15 W HARDWICK, VT 05843 ",325,VT ROUTE 15  W,HARDWICK,VT,05843,-72.377152,44.515903,50,005,957700,2
"466 WEBSTER HILL RD DANVILLE, VT 05828 ",466,WEBSTER HILL RD,DANVILLE,VT,05828,-72.133629,44.422863,50,005,957600,1
