address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"979 CORLEY RD WOLCOTT, VT 05680 ",979,CORLEY RD,WOLCOTT,VT,05680,-72.49526,44.550594,50,015,953400,1
"20 PLANE VIEW RD MORRISTOWN, VT 05661 ",20,PLANE VIEW RD,MORRISTOWN,VT,05661,-72.617197,44.528875,50,015,953500,2
"1019 S HOLLOW RD STOWE, VT 05672 ",1019,S  HOLLOW RD,STOWE,VT,05672,-72.688952,44.416877,50,015,953600,2
"4515 TOWN HILL RD WOLCOTT, VT 05680 ",4515,TOWN HILL RD,WOLCOTT,VT,05680,-72.432721,44.609834,50,015,953400,1
"130 MAIN ST CAMBRIDGE, VT 05464 ",130,MAIN ST,CAMBRIDGE,VT,05464,-72.828354,44.645432,50,015,953100,1
"2416 VT ROUTE 100 HYDE PARK, VT 05655 ",2416,VT ROUTE 100,HYDE PARK,VT,05655,-72.597986,44.629443,50,015,953300,2
"115 VANASSE RD MORRISTOWN, VT 05661 ",115,VANASSE RD,MORRISTOWN,VT,05661,-72.63007,44.504871,50,015,953500,2
"180 SARGENT RD ELMORE, VT 05661 ",180,SARGENT RD,ELMORE,VT,05661,-72.527025,44.530561,50,015,953400,1
"1002 HARDWOOD FLATS RD ELMORE, VT 05680 ",1002,HARDWOOD FLATS RD,ELMORE,VT,05680,-72.499551,44.48876,50,015,953400,1
"882 COLLEGE HL JOHNSON, VT 05656 ",882,COLLEGE HL,JOHNSON,VT,05656,-72.671984,44.646658,50,015,953200,1
"496 APPLE TREE DR CAMBRIDGE, VT 05464 ",496,APPLE TREE DR,CAMBRIDGE,VT,05464,-72.851376,44.660298,50,015,953100,1
"682 MOSCOW RD STOWE, VT 05672 ",682,MOSCOW RD,STOWE,VT,05672,-72.71962,44.442415,50,015,953600,3
"4023 VT ROUTE 15 WOLCOTT, VT 05680 ",4023,VT ROUTE 15,WOLCOTT,VT,05680,-72.462663,44.548234,50,015,953400,1
"897 BROOKLYN ST MORRISTOWN, VT 05661 ",897,BROOKLYN ST,MORRISTOWN,VT,05661,-72.594165,44.575714,50,015,953500,1
"117 SAINT JOHNS ST JOHNSON, VT 05656 ",117,SAINT JOHNS ST,JOHNSON,VT,05656,-72.6737,44.632596,50,015,953200,2
"177 SUMMER ST MORRISTOWN, VT 05661 ",177,SUMMER ST,MORRISTOWN,VT,05661,-72.595981,44.559475,50,015,953500,3
"2369 LAPORTE RD MORRISTOWN, VT 05661 ",2369,LAPORTE RD,MORRISTOWN,VT,05661,-72.616075,44.5352,50,015,953500,3
"143 SHOLAN RD MORRISTOWN, VT 05661 ",143,SHOLAN RD,MORRISTOWN,VT,05661,-72.622809,44.510534,50,015,953500,2
"815 HOGBACK RD CAMBRIDGE, VT 05656 ",815,HOGBACK RD,CAMBRIDGE,VT,05656,-72.765921,44.671714,50,015,953100,1
"178 RIVER RD W JOHNSON, VT 05656 ",178,RIVER RD W,JOHNSON,VT,05656,-72.687173,44.634592,50,015,953200,2
"110 WHITEFACE MOUNTAIN DR JOHNSON, VT 05656 ",110,WHITEFACE MOUNTAIN DR,JOHNSON,VT,05656,-72.683008,44.611635,50,015,953200,2
"207 PENINSULA DR EDEN, VT 05653 ",207,PENINSULA DR,EDEN,VT,05653,-72.513902,44.710981,50,015,953000,1
"200 WINDING LN ELMORE, VT 05680 ",200,WINDING LN,ELMORE,VT,05680,-72.485659,44.532138,50,015,953400,1
"164 WILKINS ST MORRISTOWN, VT 05661 ",164,WILKINS ST,MORRISTOWN,VT,05661,-72.60118,44.569747,50,015,953500,1
"2264 WARREN RD EDEN, VT 05652 ",2264,WARREN RD,EDEN,VT,05652,-72.56231,44.741486,50,015,953000,1
"20 EVELYNS WAY CAMBRIDGE, VT 05492 ",20,EVELYNS WAY,CAMBRIDGE,VT,05492,-72.794148,44.671066,50,015,953100,1
"3659 W HILL RD MORRISTOWN, VT 05661 ",3659,W   HILL RD,MORRISTOWN,VT,05661,-72.692689,44.518968,50,015,953500,2
"119 EVERGREEN LN MORRISTOWN, VT 05661 ",119,EVERGREEN LN,MORRISTOWN,VT,05661,-72.637356,44.505022,50,015,953500,2
"55 SHAMROCK LN CAMBRIDGE, VT 05464 ",55,SHAMROCK LN,CAMBRIDGE,VT,05464,-72.841802,44.627309,50,015,953100,2
"37 CLIFFORD THOMPSON RD EDEN, VT 05652 ",37,CLIFFORD THOMPSON RD,EDEN,VT,05652,-72.578828,44.699728,50,015,953000,1
"2126 WARREN RD EDEN, VT 05652 ",2126,WARREN RD,EDEN,VT,05652,-72.560387,44.739698,50,015,953000,1
"422 MAPLE ST STOWE, VT 05672 ",422,MAPLE ST,STOWE,VT,05672,-72.679773,44.467744,50,015,953600,2
"158 GILCRIST RD STOWE, VT 05672 ",158,GILCRIST RD,STOWE,VT,05672,-72.680846,44.452323,50,015,953600,2
"309 WARREN RD EDEN, VT 05652 ",309,WARREN RD,EDEN,VT,05652,-72.549454,44.718587,50,015,953000,1
"361 MAPLE ST MORRISTOWN, VT 05661 ",361,MAPLE ST,MORRISTOWN,VT,05661,-72.594035,44.556447,50,015,953500,3
"46 HIGH CHAPARELL DR HYDE PARK, VT 05655 ",46,HIGH CHAPARELL DR,HYDE PARK,VT,05655,-72.623436,44.613418,50,015,953300,2
"81 SUMMER ST MORRISTOWN, VT 05661 ",81,SUMMER ST,MORRISTOWN,VT,05661,-72.595759,44.560767,50,015,953500,3
"49 WEST DUN DR EDEN, VT 05653 ",49,WEST DUN DR,EDEN,VT,05653,-72.524356,44.690577,50,015,953000,1
"115 DUKES RD JOHNSON, VT 05656 ",115,DUKES RD,JOHNSON,VT,05656,-72.628592,44.662685,50,015,953200,1
"216 BEACH RD ELMORE, VT 05661 ",216,BEACH RD,ELMORE,VT,05661,-72.529626,44.542039,50,015,953400,1
"453 PINNACLE RD STOWE, VT 05672 ",453,PINNACLE RD,STOWE,VT,05672,-72.662897,44.441949,50,015,953600,2
"760 VALLEY VIEW DR EDEN, VT 05653 ",760,VALLEY VIEW DR,EDEN,VT,05653,-72.524474,44.727688,50,015,953000,1
"5300 VT ROUTE 100 EDEN, VT 05653 ",5300,VT ROUTE 100,EDEN,VT,05653,-72.504406,44.722253,50,015,953000,1
"425 WESCOM RD JOHNSON, VT 05656 ",425,WESCOM RD,JOHNSON,VT,05656,-72.697872,44.631149,50,015,953200,2
"512 MANLEY RD WOLCOTT, VT 05680 ",512,MANLEY RD,WOLCOTT,VT,05680,-72.449794,44.604102,50,015,953400,1
"2335 VT ROUTE 100 EDEN, VT 05652 ",2335,VT ROUTE 100,EDEN,VT,05652,-72.557281,44.70434,50,015,953000,1
"1030 COTTAGE CLUB RD STOWE, VT 05672 ",1030,COTTAGE CLUB RD,STOWE,VT,05672,-72.71236,44.489042,50,015,953600,1
"317 W HILL RD STOWE, VT 05672 ",317,W  HILL RD,STOWE,VT,05672,-72.676734,44.474985,50,015,953600,1
"73 SMUGGLERS VIEW RD CAMBRIDGE, VT 05464 ",73,SMUGGLERS VIEW RD,CAMBRIDGE,VT,05464,-72.782478,44.598043,50,015,953100,1
"646 LOWER MAIN ST W JOHNSON, VT 05656 ",646,LOWER MAIN ST W,JOHNSON,VT,05656,-72.69181,44.63614,50,015,953200,1
"200 PLANTATION RD HYDE PARK, VT 05655 ",200,PLANTATION RD,HYDE PARK,VT,05655,-72.565776,44.619709,50,015,953300,1
"117 ROSEWOOD DR HYDE PARK, VT 05655 ",117,ROSEWOOD DR,HYDE PARK,VT,05655,-72.638673,44.612338,50,015,953300,2
"218 SKI INN LN STOWE, VT 05672 ",218,SKI INN LN,STOWE,VT,05672,-72.755563,44.500078,50,015,953600,3
"0 MEADOW LN STOWE, VT 05672 ",0,MEADOW LN,STOWE,VT,05672,-72.714282,44.4676,50,015,953600,3
"63 BRIDGE ST MORRISTOWN, VT 05661 ",63,BRIDGE ST,MORRISTOWN,VT,05661,-72.599567,44.563361,50,015,953500,2
"99 FIRST LIGHT LN MORRISTOWN, VT 05661 ",99,FIRST LIGHT LN,MORRISTOWN,VT,05661,-72.627198,44.507442,50,015,953500,2
"123 BLANCHARD RD CAMBRIDGE, VT 05444 ",123,BLANCHARD RD,CAMBRIDGE,VT,05444,-72.896719,44.640437,50,015,953100,2
"1555 VT ROUTE 100 EDEN, VT 05652 ",1555,VT ROUTE 100,EDEN,VT,05652,-72.572068,44.700636,50,015,953000,1
"280 ROAD 101 CAMBRIDGE, VT 05464 ",280,ROAD 101,CAMBRIDGE,VT,05464,-72.796837,44.602188,50,015,953100,1
"256 BRIDGE ST MORRISTOWN, VT 05661 ",256,BRIDGE ST,MORRISTOWN,VT,05661,-72.603418,44.564111,50,015,953500,2
"1186 NEBRASKA VALLEY RD STOWE, VT 05672 ",1186,NEBRASKA VALLEY RD,STOWE,VT,05672,-72.757524,44.455636,50,015,953600,3
"213 MOREY HILL RD WOLCOTT, VT 05680 ",213,MOREY HILL RD,WOLCOTT,VT,05680,-72.463618,44.613614,50,015,953400,1
"3014 N HYDE PARK RD HYDE PARK, VT 05655 ",3014,N   HYDE PARK RD,HYDE PARK,VT,05655,-72.576228,44.660817,50,015,953300,2
"678 THOMPSON HILL RD HYDE PARK, VT 05655 ",678,THOMPSON HILL RD,HYDE PARK,VT,05655,-72.573704,44.66476,50,015,953300,2
"68 MOUNTAIN VIEW LN EDEN, VT 05652 ",68,MOUNTAIN VIEW LN,EDEN,VT,05652,-72.582425,44.734584,50,015,953000,1
"48 DOLAN FARM RD EDEN, VT 05652 ",48,DOLAN FARM RD,EDEN,VT,05652,-72.539375,44.721931,50,015,953000,1
"31 RAMS ROC RD ELMORE, VT 05661 ",31,RAMS ROC RD,ELMORE,VT,05661,-72.579581,44.488762,50,015,953400,1
"1509 IRON GATE RD CAMBRIDGE, VT 05444 ",1509,IRON GATE RD,CAMBRIDGE,VT,05444,-72.83757,44.591488,50,015,953100,2
"339 OLD ROUTE 15 CAMBRIDGE, VT 05444 ",339,OLD ROUTE 15,CAMBRIDGE,VT,05444,-72.887738,44.646875,50,015,953100,2
"971 KNOWLES FLAT RD EDEN, VT 05652 ",971,KNOWLES FLAT RD,EDEN,VT,05652,-72.575019,44.713999,50,015,953000,1
"120 WILLOWS HILL DR CAMBRIDGE, VT 05464 ",120,WILLOWS HILL DR,CAMBRIDGE,VT,05464,-72.78395,44.588219,50,015,953100,1
"351 OAKES RD WATERVILLE, VT 05492 ",351,OAKES RD,WATERVILLE,VT,05492,-72.76323,44.689957,50,015,953000,2
"64 BROOKLYN ST MORRISTOWN, VT 05661 ",64,BROOKLYN ST,MORRISTOWN,VT,05661,-72.601242,44.56438,50,015,953500,1
"159 WOODLANDS LN HYDE PARK, VT 05655 ",159,WOODLANDS LN,HYDE PARK,VT,05655,-72.623784,44.59016,50,015,953300,2
"751 ROBINSON SPRINGS RD STOWE, VT 05672 ",751,ROBINSON SPRINGS RD,STOWE,VT,05672,-72.745676,44.514081,50,015,953600,1
"3727 TOWN HILL RD WOLCOTT, VT 05680 ",3727,TOWN HILL RD,WOLCOTT,VT,05680,-72.438664,44.599839,50,015,953400,1
"2297 WALTON RD MORRISTOWN, VT 05661 ",2297,WALTON RD,MORRISTOWN,VT,05661,-72.658709,44.575921,50,015,953500,2
"120 DUKES RD JOHNSON, VT 05656 ",120,DUKES RD,JOHNSON,VT,05656,-72.627552,44.662666,50,015,953200,1
"155 PLEASANT ST MORRISTOWN, VT 05661 ",155,PLEASANT ST,MORRISTOWN,VT,05661,-72.597565,44.5638,50,015,953500,1
"480 WILLOWS HILL DR CAMBRIDGE, VT 05464 ",480,WILLOWS HILL DR,CAMBRIDGE,VT,05464,-72.779925,44.587804,50,015,953100,1
"87 CLARK RD STOWE, VT 05672 ",87,CLARK RD,STOWE,VT,05672,-72.697076,44.43884,50,015,953600,2
"180 EDSON HILL RD STOWE, VT 05672 ",180,EDSON HILL RD,STOWE,VT,05672,-72.728761,44.491327,50,015,953600,1
"32 CENTER RD HYDE PARK, VT 05655 ",32,CENTER RD,HYDE PARK,VT,05655,-72.584718,44.580308,50,015,953300,1
"934 BLAKEVILLE RD EDEN, VT 05653 ",934,BLAKEVILLE RD,EDEN,VT,05653,-72.543178,44.700546,50,015,953000,1
"3063 VT ROUTE 109 BELVIDERE, VT 05442 ",3063,VT ROUTE 109,BELVIDERE,VT,05442,-72.678641,44.757138,50,015,953000,2
"474 HOLLOW VIEW RD STOWE, VT 05672 ",474,HOLLOW VIEW RD,STOWE,VT,05672,-72.671,44.456059,50,015,953600,2
"3161 PLOT RD JOHNSON, VT 05656 ",3161,PLOT RD,JOHNSON,VT,05656,-72.726707,44.672546,50,015,953200,1
"1037 COTE HILL RD MORRISTOWN, VT 05661 ",1037,COTE HILL RD,MORRISTOWN,VT,05661,-72.638995,44.571047,50,015,953500,2
"116 PLAINS DR JOHNSON, VT 05656 ",116,PLAINS DR,JOHNSON,VT,05656,-72.636398,44.651253,50,015,953200,1
"473 BOUCHARD RD STOWE, VT 05672 ",473,BOUCHARD RD,STOWE,VT,05672,-72.72927,44.477266,50,015,953600,3
"1910 UPPER FRENCH HILL RD JOHNSON, VT 05656 ",1910,UPPER FRENCH HILL RD,JOHNSON,VT,05656,-72.69687,44.606134,50,015,953200,2
"73 NORTH RD EDEN, VT 05653 ",73,NORTH RD,EDEN,VT,05653,-72.521127,44.714448,50,015,953000,1
"177 CAMP RD EDEN, VT 05653 ",177,CAMP RD,EDEN,VT,05653,-72.517375,44.715709,50,015,953000,1
"2840 ELMORE POND RD WOLCOTT, VT 05680 ",2840,ELMORE POND RD,WOLCOTT,VT,05680,-72.509326,44.54766,50,015,953400,1
"167 SPRUCE LN EDEN, VT 05652 ",167,SPRUCE LN,EDEN,VT,05652,-72.57427,44.696712,50,015,953000,1
"212 CENTERVILLE RD HYDE PARK, VT 05655 ",212,CENTERVILLE RD,HYDE PARK,VT,05655,-72.608987,44.595289,50,015,953300,1
"186 BUDS WAY JOHNSON, VT 05656 ",186,BUDS WAY,JOHNSON,VT,05656,-72.627958,44.637645,50,015,953200,2
"2989 E HILL RD EDEN, VT 05653 ",2989,E   HILL RD,EDEN,VT,05653,-72.480111,44.688447,50,015,953000,1
"0 WATERBURY RD STOWE, VT 05672 ",0,WATERBURY RD,STOWE,VT,05672,-72.703144,44.442511,50,015,953600,2
"224 TANSY HILL RD STOWE, VT 05672 ",224,TANSY HILL RD,STOWE,VT,05672,-72.662106,44.495932,50,015,953600,1
"906 COTE HILL RD MORRISTOWN, VT 05661 ",906,COTE HILL RD,MORRISTOWN,VT,05661,-72.638609,44.56902,50,015,953500,2
"316 CAMP RD ELMORE, VT 05657 ",316,CAMP RD,ELMORE,VT,05657,-72.521226,44.534013,50,015,953400,1
"225 JONES LN WOLCOTT, VT 05680 ",225,JONES LN,WOLCOTT,VT,05680,-72.495494,44.585358,50,015,953400,1
"97 CLIFF ST STOWE, VT 05672 ",97,CLIFF ST,STOWE,VT,05672,-72.692392,44.460351,50,015,953600,2
"321 S MAIN ST STOWE, VT 05672 ",321,S  MAIN ST,STOWE,VT,05672,-72.691027,44.462077,50,015,953600,2
"406 MAPLE ST STOWE, VT 05672 ",406,MAPLE ST,STOWE,VT,05672,-72.679963,44.467607,50,015,953600,2
"419 HARREL ST MORRISTOWN, VT 05661 ",419,HARREL ST,MORRISTOWN,VT,05661,-72.589293,44.568593,50,015,953500,1
"6 THIRD ST MORRISTOWN, VT 05661 ",6,THIRD ST,MORRISTOWN,VT,05661,-72.625665,44.529367,50,015,953500,2
"903 GOULD HL JOHNSON, VT 05656 ",903,GOULD HL,JOHNSON,VT,05656,-72.68164,44.646944,50,015,953200,1
"104 HEMLOCK RD STOWE, VT 05672 ",104,HEMLOCK RD,STOWE,VT,05672,-72.753571,44.509687,50,015,953600,1
"238 BACON RD WATERVILLE, VT 05492 ",238,BACON RD,WATERVILLE,VT,05492,-72.735062,44.680671,50,015,953000,2
"95 BEACON HL MORRISTOWN, VT 05661 ",95,BEACON HL,MORRISTOWN,VT,05661,-72.602098,44.54988,50,015,953500,3
"799 HARDWOOD FLATS RD ELMORE, VT 05680 ",799,HARDWOOD FLATS RD,ELMORE,VT,05680,-72.49906,44.491857,50,015,953400,1
"126 VAN COR DR CAMBRIDGE, VT 05444 ",126,VAN COR DR,CAMBRIDGE,VT,05444,-72.898143,44.64298,50,015,953100,2
"61 VISTA VW MORRISTOWN, VT 05661 ",61,VISTA VW,MORRISTOWN,VT,05661,-72.622791,44.49061,50,015,953500,2
"23 EDEN ST HYDE PARK, VT 05655 ",23,EDEN ST,HYDE PARK,VT,05655,-72.614468,44.592924,50,015,953300,2
"1430 WASHINGTON HWY MORRISTOWN, VT 05661 ",1430,WASHINGTON HWY,MORRISTOWN,VT,05661,-72.574002,44.550174,50,015,953500,3
"393 FERRY ST HYDE PARK, VT 05655 ",393,FERRY ST,HYDE PARK,VT,05655,-72.59111,44.670156,50,015,953300,2
"3307 LOWER PLEASANT VALLEY RD CAMBRIDGE, VT 05444 ",3307,LOWER PLEASANT VALLEY RD,CAMBRIDGE,VT,05444,-72.867888,44.59725,50,015,953100,2
"216 LAPORTE RD MORRISTOWN, VT 05661 ",216,LAPORTE RD,MORRISTOWN,VT,05661,-72.630455,44.507049,50,015,953500,2
"502 BEAM RD HYDE PARK, VT 05655 ",502,BEAM RD,HYDE PARK,VT,05655,-72.551302,44.586472,50,015,953300,1
"144 MAIN ST STOWE, VT 05672 ",144,MAIN ST,STOWE,VT,05672,-72.684513,44.465069,50,015,953600,2
"398 ELMORE MOUNTAIN RD MORRISTOWN, VT 05661 ",398,ELMORE MOUNTAIN RD,MORRISTOWN,VT,05661,-72.562994,44.543513,50,015,953500,3
"36 VT ROUTE 15 W JOHNSON, VT 05656 ",36,VT ROUTE 15   W,JOHNSON,VT,05656,-72.69297,44.636152,50,015,953200,1
"17 W HIGHLAND DR JOHNSON, VT 05656 ",17,W  HIGHLAND DR,JOHNSON,VT,05656,-72.694132,44.633652,50,015,953200,2
"907 VT ROUTE 15 E JOHNSON, VT 05656 ",907,VT ROUTE 15   E,JOHNSON,VT,05656,-72.661914,44.616215,50,015,953200,2
"3485 LAPORTE RD MORRISTOWN, VT 05661 ",3485,LAPORTE RD,MORRISTOWN,VT,05661,-72.619521,44.519376,50,015,953500,3
"4876 ELMORE MOUNTAIN RD ELMORE, VT 05661 ",4876,ELMORE MOUNTAIN RD,ELMORE,VT,05661,-72.581448,44.486486,50,015,953400,1
"50 REDWOOD DR HYDE PARK, VT 05655 ",50,REDWOOD DR,HYDE PARK,VT,05655,-72.641716,44.608697,50,015,953300,2
"2144 VT ROUTE 15 E MORRISTOWN, VT 05661 ",2144,VT ROUTE 15  E,MORRISTOWN,VT,05661,-72.554265,44.566281,50,015,953500,3
"614 VT ROUTE 15 CAMBRIDGE, VT 05444 ",614,VT ROUTE 15,CAMBRIDGE,VT,05444,-72.907034,44.637121,50,015,953100,2
"119 MOUNTAIN VIEW LN EDEN, VT 05652 ",119,MOUNTAIN VIEW LN,EDEN,VT,05652,-72.583349,44.734386,50,015,953000,1
"793 VT ROUTE 109 WATERVILLE, VT 05492 ",793,VT ROUTE 109,WATERVILLE,VT,05492,-72.767751,44.693587,50,015,953000,2
"604 MOSCOW RD STOWE, VT 05672 ",604,MOSCOW RD,STOWE,VT,05672,-72.717852,44.44217,50,015,953600,3
"109 COLONIAL MNR MORRISTOWN, VT 05661 ",109,COLONIAL MNR,MORRISTOWN,VT,05661,-72.587881,44.567002,50,015,953500,1
"638 VT ROUTE 109 BELVIDERE, VT 05442 ",638,VT ROUTE 109,BELVIDERE,VT,05442,-72.634988,44.762952,50,015,953000,2
"19 MORRISVILLE PLZ MORRISTOWN, VT 05661 ",19,MORRISVILLE PLZ,MORRISTOWN,VT,05661,-72.592534,44.574603,50,015,953500,1
"86 VT ROUTE 15 CAMBRIDGE, VT 05444 ",86,VT ROUTE 15,CAMBRIDGE,VT,05444,-72.913084,44.633101,50,015,953100,2
"470 LONG BRANCH CIR MORRISTOWN, VT 05661 ",470,LONG BRANCH CIR,MORRISTOWN,VT,05661,-72.630746,44.551645,50,015,953500,2
"963 PINEWOOD EST MORRISTOWN, VT 05661 ",963,PINEWOOD EST,MORRISTOWN,VT,05661,-72.606094,44.579822,50,015,953500,1
"649 CROSS RD WOLCOTT, VT 05680 ",649,CROSS RD,WOLCOTT,VT,05680,-72.43492,44.584961,50,015,953400,1
"37 PLEASANT WAY JOHNSON, VT 05656 ",37,PLEASANT WAY,JOHNSON,VT,05656,-72.621027,44.651125,50,015,953200,2
"608 STOWE HOLLOW RD STOWE, VT 05672 ",608,STOWE HOLLOW RD,STOWE,VT,05672,-72.683649,44.453671,50,015,953600,2
"261 STAGECOACH RD MORRISTOWN, VT 05661 ",261,STAGECOACH RD,MORRISTOWN,VT,05661,-72.615909,44.570883,50,015,953500,2
"1340 VT ROUTE 12 ELMORE, VT 05657 ",1340,VT ROUTE 12,ELMORE,VT,05657,-72.522538,44.538625,50,015,953400,1
"220 MOUNTAINSIDE DR STOWE, VT 05672 ",220,MOUNTAINSIDE DR,STOWE,VT,05672,-72.718702,44.478557,50,015,953600,1
"42 LINCOLN ST MORRISTOWN, VT 05661 ",42,LINCOLN ST,MORRISTOWN,VT,05661,-72.595338,44.557237,50,015,953500,3
"1968 VT ROUTE 109 BELVIDERE, VT 05442 ",1968,VT ROUTE 109,BELVIDERE,VT,05442,-72.660962,44.761166,50,015,953000,2
"276 W SETTLEMENT RD JOHNSON, VT 05656 ",276,W   SETTLEMENT RD,JOHNSON,VT,05656,-72.724203,44.638984,50,015,953200,2
"4243 TOWN HILL RD WOLCOTT, VT 05680 ",4243,TOWN HILL RD,WOLCOTT,VT,05680,-72.437349,44.607439,50,015,953400,1
"44 MAGOON RD MORRISTOWN, VT 05661 ",44,MAGOON RD,MORRISTOWN,VT,05661,-72.62926,44.548562,50,015,953500,2
"1676 ELMORE POND RD WOLCOTT, VT 05680 ",1676,ELMORE POND RD,WOLCOTT,VT,05680,-72.49156,44.537168,50,015,953400,1
"1101 ALBANY RD EDEN, VT 05653 ",1101,ALBANY RD,EDEN,VT,05653,-72.446971,44.718193,50,015,953000,1
"317 LAKE LAMOILLE DR MORRISTOWN, VT 05661 ",317,LAKE LAMOILLE DR,MORRISTOWN,VT,05661,-72.608946,44.573618,50,015,953500,2
"3551 VT ROUTE 100 HYDE PARK, VT 05655 ",3551,VT ROUTE 100,HYDE PARK,VT,05655,-72.599361,44.645496,50,015,953300,2
